rotation transx transy transz piper LRMSD modelnum
29249 -6.81 26.17 -85.39 -549.98 15.1235765953 0
12857 -6.81 26.17 -85.39 -542.05 15.0611331198 1
68153 -6.81 26.17 -85.39 -529.45 14.978554581 2
49721 -6.81 26.17 -85.39 -521.14 14.9206033808 3
40505 -6.81 26.17 -85.39 -518.27 14.7302488066 4
31289 -6.81 26.17 -85.39 -518.12 15.1178753258 5
60228 -6.81 26.17 -85.39 -517.33 15.109455963 6
56897 -6.81 26.17 -86.39 -516.14 14.2640172549 7
22073 -6.81 26.17 -86.39 -515.45 14.2895061511 8
38465 -6.81 26.17 -86.39 -514.85 14.3429337063 9
47681 -6.81 26.17 -85.39 -514.61 15.0522888412 10
20033 -6.81 26.17 -85.39 -512.36 14.8013063529 11
23364 -6.81 26.17 -85.39 -511.65 15.2481886135 12
32441 -6.81 27.17 -85.39 -511.32 14.6076937034 13
35033 -6.81 27.17 -85.39 -509.22 14.593287627 14
1601 -6.81 26.17 -86.39 -506.14 14.5957764948 15
69305 -6.81 27.17 -85.39 -504.51 14.4757829026 16
33976 15.19 28.17 -83.39 -504.13 15.730097448 17
18617 -6.81 27.17 -85.39 -503.68 14.5351587774 18
3641 -6.81 26.17 -85.39 -503.68 14.8547493811 19
10817 -6.81 26.17 -85.39 -502.60 15.1938137211 20
17441 -7.81 26.17 -85.39 -499.98 16.0779524513 21
17465 -6.81 26.17 -85.39 -499.61 15.0207740846 22
66113 -6.81 26.17 -85.39 -499.32 14.9859830866 23
1720 15.19 28.17 -83.39 -497.73 15.9190813431 24
35897 -6.81 26.17 -85.39 -497.58 14.9832709388 25
58937 -5.81 26.17 -86.39 -497.14 13.3817674024 26
21324 -7.81 26.17 -85.39 -496.46 16.1142101037 27
55057 10.19 22.17 -86.39 -496.40 12.1366885079 28
58188 -6.81 26.17 -85.39 -494.40 15.245406284 29
68129 -7.81 26.17 -85.39 -494.20 15.8918735208 30
11969 -6.81 26.17 -86.39 -493.84 14.210088199 31
45113 -6.81 27.17 -85.39 -493.74 14.5791095434 32
4369 10.19 22.17 -86.39 -493.63 12.0001517682 33
8249 -6.81 26.17 -85.39 -492.78 14.6468573442 34
35009 -6.81 27.17 -86.39 -492.67 14.3218563442 35
66706 15.19 28.17 -82.39 -492.22 16.4650339048 36
27409 10.19 22.17 -86.39 -492.16 12.1408021016 37
65849 -6.81 26.17 -86.39 -492.15 14.5014980771 38
47800 15.19 28.17 -83.39 -491.86 15.8842902962 39
64273 10.19 22.17 -86.39 -491.45 12.2201097546 40
24641 -6.81 26.17 -86.39 -490.97 14.4587305593 41
30401 -6.81 26.17 -86.39 -487.86 14.1452724484 42
48857 -6.81 27.17 -85.39 -486.55 14.5576822284 43
24665 -6.81 27.17 -85.39 -486.20 14.7789516054 44
58369 10.19 22.17 -86.39 -485.20 11.8772173085 45
2777 -6.81 27.17 -85.39 -484.97 14.5028455574 46
22138 16.19 27.17 -81.39 -484.95 17.7143102543 47
61505 -6.81 27.17 -86.39 -484.44 14.364036537 48
33925 7.19 23.17 -89.39 -484.31 5.91265667951 49
60279 7.19 22.17 -89.39 -484.10 6.20375240687 50
48833 -6.81 27.17 -86.39 -483.93 14.1332310607 51
46380 -7.81 26.17 -85.39 -483.36 16.1110619134 52
