rotation transx transy transz piper LRMSD modelnum
24033 -49.67 -3.68 -238.16 -547.82 11.580878217 99
41812 -65.67 -31.68 -254.16 -547.67 36.7683966096 100
38644 -64.67 -30.68 -255.16 -547.11 36.1789321196 101
4588 -63.67 -30.68 -256.16 -546.99 37.5664318006 102
69574 -62.67 -31.68 -255.16 -546.83 37.9815615843 103
23020 -63.67 -30.68 -256.16 -546.66 37.4844236944 104
12148 -65.67 -30.68 -255.16 -546.54 36.3826121246 105
7321 -63.67 -31.68 -256.16 -546.40 38.2927553278 106
31062 -62.67 -33.68 -254.16 -546.01 39.0989523637 107
49945 -63.67 -31.68 -256.16 -545.84 38.3704490537 108
9670 -62.67 -31.68 -255.16 -545.66 38.0206221977 109
10558 -63.67 -31.68 -255.16 -545.66 38.3866328878 110
41378 -64.67 -31.68 -254.16 -545.58 36.8002903399 111
36050 -64.67 -35.68 -251.16 -545.54 39.1253317684 112
40153 -63.67 -31.68 -256.16 -545.53 38.4294926894 113
8116 -64.67 -31.68 -254.16 -545.49 36.6123250126 114
181 -50.67 -3.68 -238.16 -545.41 10.7425440105 115
57061 -62.67 -34.68 -253.16 -545.08 39.7016187973 116
50164 -64.67 -30.68 -255.16 -544.84 36.3205911698 117
2494 -63.67 -31.68 -256.16 -544.77 38.455348578 118
24601 -63.67 -31.68 -255.16 -544.55 38.3388302059 119
13081 -63.67 -31.68 -256.16 -544.52 38.4545984732 120
2462 -54.67 -0.68 -239.16 -544.46 3.77594078002 121
26905 -63.67 -31.68 -256.16 -544.45 38.3883327644 122
59053 -62.67 -35.68 -253.16 -544.33 40.4275846347 123
33598 -63.67 -31.68 -256.16 -542.97 38.6715325402 124
60897 -50.67 -3.68 -238.16 -542.86 11.2507311958 125
53173 -50.67 -3.68 -238.16 -542.69 10.4292651305 126
25250 -64.67 -31.68 -255.16 -542.65 37.4938069291 127
52178 -64.67 -35.68 -251.16 -542.49 39.0763198524 128
52249 -63.67 -31.68 -255.16 -542.40 38.2534865016 129
25327 -51.67 -2.68 -238.16 -542.33 10.3085836124 130
52322 -64.67 -31.68 -254.16 -542.28 36.8199342654 131
14452 -64.67 -31.68 -254.16 -542.18 36.8537636241 132
57652 -64.67 -30.68 -255.16 -541.79 36.3978437252 133
17186 -64.67 -31.68 -254.16 -541.28 36.8363527722 134
5941 -50.67 -3.68 -238.16 -541.24 10.966710016 135
11125 -50.67 -3.68 -238.16 -541.03 11.3567788931 136
20694 -62.67 -33.68 -254.16 -540.91 38.9824446493 137
44103 -50.67 -3.68 -238.16 -540.64 11.5375155379 138
59737 -63.67 -31.68 -255.16 -540.36 38.3631438372 139
14278 -62.67 -31.68 -255.16 -540.26 38.0335896597 140
61237 -51.67 -2.68 -238.16 -540.19 10.3138778205 141
17878 -63.67 -30.68 -256.16 -539.98 37.7545482196 142
22189 -61.67 -36.68 -253.16 -539.94 41.1334172928 143
69445 -62.67 -34.68 -253.16 -539.74 39.6489841524 144
22645 -50.67 -3.68 -238.16 -539.70 10.706787986 145
1204 -63.67 -31.68 -254.16 -539.48 36.7362421612 146
6388 -64.67 -31.68 -254.16 -539.47 36.5626830755 147
20788 -64.67 -30.68 -255.16 -539.40 36.2781104638 148
1561 -63.67 -31.68 -255.16 -539.20 38.2891990038 149
59810 -64.67 -31.68 -254.16 -539.15 36.6871489962 150
33589 -49.67 -3.68 -238.16 -539.11 11.5675939807 151
48290 -64.67 -31.68 -255.16 -539.08 37.5092438831 152
27124 -64.67 -31.68 -254.16 -538.80 36.7227081894 153
39469 -62.67 -35.68 -253.16 -538.59 40.2648245969 154
34543 -50.67 -3.68 -238.16 -538.58 11.2357959085 155
33314 -64.67 -31.68 -255.16 -538.33 37.5696412594 156
63894 -62.67 -33.68 -254.16 -538.20 38.9530422199 157
54127 -50.67 -2.68 -239.16 -538.17 9.92864632518 158
62535 -50.67 -3.68 -238.16 -538.14 11.5019702132 159
61465 -63.67 -31.68 -256.16 -538.08 38.6690343104 160
25675 -63.67 -31.68 -255.16 -538.04 38.3534701207 161
36844 -62.67 -31.68 -255.16 -537.96 37.9862873309 162
50989 -62.67 -35.68 -253.16 -537.93 40.3658797351 163
16309 -50.67 -3.68 -238.16 -537.89 10.6806712797 164
41234 -64.67 -35.68 -251.16 -537.43 39.0942978001 165
66997 -51.67 -2.68 -238.16 -537.23 10.2826274155 166
38282 -64.67 -31.68 -254.16 -536.98 36.7151755145 167
30110 -54.67 -0.68 -239.16 -536.96 3.79342429193 168
10326 -62.67 -33.68 -254.16 -536.89 39.0329067867 169
16318 -63.67 -30.68 -256.16 -536.69 37.708343882 170
7070 -54.67 -0.68 -239.16 -536.61 3.58861330364 171
46063 -50.67 -2.68 -239.16 -536.51 10.2048691142 172
1333 -50.67 -3.68 -238.16 -536.47 11.3264045086 173
13730 -64.67 -31.68 -254.16 -536.34 36.528970275 174
3289 -62.67 -31.68 -255.16 -536.28 38.0044410807 175
20926 -63.67 -30.68 -256.16 -536.20 37.5277143266 176
62539 -63.67 -30.68 -256.16 -536.14 37.8718414982 177
46420 -65.67 -31.68 -254.16 -536.01 36.7635796405 178
63193 -62.67 -31.68 -255.16 -535.54 38.05889817 179
17238 -62.67 -33.68 -254.16 -535.39 39.145337517 180
17263 -50.67 -3.68 -239.16 -535.36 10.5452336966 181
31298 -65.67 -31.68 -254.16 -535.26 36.8019481391 182
30709 -51.67 -2.68 -238.16 -535.20 10.0716565513 183
6294 -62.67 -33.68 -254.16 -535.10 39.0360149016 184
39220 -63.67 -31.68 -254.16 -535.03 36.8173333948 185
67926 -62.67 -33.68 -254.16 -535.02 39.1305665348 186
12505 -63.67 -31.68 -255.16 -534.53 38.3581303821 187
30253 -61.67 -36.68 -253.16 -534.50 41.01319731 188
5950 -63.67 -30.68 -256.16 -534.43 37.8044010232 189
18415 -49.67 -3.68 -238.16 -534.40 11.5676244704 190
62191 -50.67 -2.68 -239.16 -534.30 9.94656387482 191
3207 -50.67 -3.68 -238.16 -534.21 11.6595176428 192
27554 -64.67 -31.68 -254.16 -534.01 36.5757427995 193
15028 -63.67 -31.68 -255.16 -533.92 37.3152763857 194
57076 -65.67 -30.68 -255.16 -533.78 36.3906687283 195
44769 -49.67 -3.68 -238.16 -533.64 11.5832757494 196
22654 -63.67 -30.68 -256.16 -533.60 37.4881806135 197
46534 -63.67 -30.68 -255.16 -533.16 37.3624266608 198
26677 -50.67 -2.68 -238.16 -533.15 10.6821628905 199
38470 -62.67 -31.68 -254.16 -532.81 37.7054188335 200
58228 -64.67 -31.68 -254.16 -532.69 36.648241989 201
6358 -62.67 -31.68 -255.16 -532.59 37.9891253129 202
40278 -62.67 -33.68 -254.16 -532.02 39.1859685824 203
4213 -51.67 -2.68 -238.16 -531.99 10.4723963621 204
38174 -54.67 -0.68 -239.16 -531.94 3.96437379652 205
60889 -62.67 -32.68 -254.16 -531.55 38.4385204744 206
32236 -63.67 -31.68 -256.16 -531.51 38.3408664166 207
59509 -50.67 -2.68 -239.16 -531.39 9.94508086789 208
42870 -64.67 -28.68 -256.16 -531.38 35.8109653332 209
16286 -54.67 -0.68 -239.16 -531.20 3.83780920559 210
27094 -63.67 -29.68 -256.16 -531.05 36.9182834538 211
1342 -63.67 -31.68 -255.16 -530.89 38.3197129395 212
53150 -54.67 -0.68 -239.16 -530.86 3.7045979137 213
56629 -51.67 -2.68 -238.16 -530.70 10.5430921434 214
47989 -50.67 -3.68 -238.16 -530.43 11.1408350918 215
54772 -63.67 -31.68 -254.16 -530.40 36.8152080496 216
26329 -62.67 -31.68 -255.16 -530.39 38.0633251728 217
67117 -62.67 -35.68 -253.16 -530.02 40.3123857963 218
40948 -64.67 -31.68 -254.16 -529.80 37.0160710957 219
19993 -63.67 -30.68 -256.16 -529.80 37.7923483324 220
22516 -64.67 -31.68 -254.16 -529.75 36.8013313824 221
40621 -62.67 -35.68 -253.16 -529.62 40.5349313897 222
39358 -63.67 -30.68 -256.16 -529.60 37.6825093068 223
53238 -64.67 -29.68 -256.16 -529.43 36.7028991294 224
41305 -62.67 -31.68 -255.16 -529.42 38.0217789356 225
23234 -64.67 -35.68 -251.16 -529.38 39.117417354 226
9199 -50.67 -3.68 -239.16 -529.22 10.815330176 227
48565 -50.67 -2.68 -239.16 -529.20 10.1352107382 228
69460 -65.67 -31.68 -254.16 -529.13 36.7496076249 229
44834 -64.67 -30.68 -255.16 -529.11 36.661056522 230
12938 -64.67 -30.68 -255.16 -529.01 36.454036829 231
33391 -50.67 -2.68 -239.16 -529.01 9.94024586435 232
48542 -54.67 -0.68 -239.16 -528.75 3.877541967 233
9973 -51.67 -2.68 -238.16 -528.39 10.1472607692 234
22946 -64.67 -31.68 -254.16 -528.25 36.6209131364 235
16374 -64.67 -28.68 -256.16 -528.16 35.8262400937 236
8692 -63.67 -31.68 -254.16 -527.96 36.7778496656 237
3757 -61.67 -36.68 -253.16 -527.93 41.1843189503 238
30133 -50.67 -3.68 -238.16 -527.75 10.8860103923 239
7897 -62.67 -31.68 -255.16 -527.72 38.0118876719 240
43158 -62.67 -33.68 -254.16 -527.69 39.0397416346 241
22213 -62.67 -35.68 -253.16 -527.60 40.6593330604 242
993 -50.67 -2.68 -238.16 -527.53 11.2116151233 243
56289 -50.67 -3.68 -238.16 -527.53 11.2587208099 244
30937 -63.67 -31.68 -255.16 -527.51 38.188042391 245
57205 -51.67 -2.68 -238.16 -527.45 10.1989112867 246
57931 -63.67 -31.68 -255.16 -527.28 38.4186892377 247
9526 -62.67 -31.68 -254.16 -527.27 37.5575760418 248
22180 -65.67 -31.68 -254.16 -527.27 37.0142365795 249
52374 -62.67 -33.68 -254.16 -527.11 38.9718139215 250
48146 -64.67 -35.68 -251.16 -526.85 39.1384085698 251
54338 -65.67 -31.68 -254.16 -526.75 36.7980111363 252
17474 -65.67 -31.68 -254.16 -526.64 36.7560323548 253
409 -63.67 -31.68 -256.16 -526.62 38.4944577108 254
47641 -63.67 -31.68 -255.16 -526.56 38.3326678979 255
8022 -62.67 -33.68 -254.16 -526.43 39.2630399364 256
20719 -50.67 -2.68 -239.16 -526.33 10.2711118041 257
68162 -65.67 -31.68 -254.16 -526.28 36.849039177 258
59077 -62.67 -35.68 -253.16 -526.17 40.6137391275 259
12100 -65.67 -30.68 -255.16 -526.13 36.3224749231 260
21643 -63.67 -31.68 -256.16 -526.10 38.62905368 261
20197 -62.67 -34.68 -253.16 -526.04 39.7360140921 262
12277 -50.67 -2.68 -239.16 -525.99 9.92017443771 263
36469 -51.67 -2.68 -238.16 -525.96 10.5722948167 264
58054 -62.67 -32.68 -254.16 -525.94 38.4275589572 265
30406 -62.67 -32.68 -254.16 -525.70 38.5044559385 266
28544 -51.67 -0.68 -240.16 -525.47 8.44150607651 267
1490 -64.67 -35.68 -251.16 -525.39 39.0541425943 268
48997 -62.67 -34.68 -253.16 -525.36 39.6372927198 269
49287 -50.67 -3.68 -238.16 -525.33 11.7730594277 270
25671 -49.67 -3.68 -238.16 -525.32 11.8224016936 271
35692 -63.67 -30.68 -256.16 -525.26 37.5461832266 272
6098 -64.67 -34.68 -251.16 -525.16 38.2216835245 273
49369 -62.67 -31.68 -255.16 -525.00 38.0438962 274
1909 -50.67 -2.68 -238.16 -524.91 10.6774507719 275
39721 -63.67 -31.68 -255.16 -524.70 38.32411489 276
69421 -62.67 -34.68 -253.16 -524.65 39.5199263698 277
10528 -62.67 -35.68 -253.16 -524.55 40.1732613648 278
63541 -50.67 -3.68 -238.16 -524.53 10.7837435345 279
27829 -50.67 -3.68 -238.16 -524.53 10.1262988483 280
40774 -62.67 -31.68 -255.16 -524.41 38.1068051166 281
27842 -64.67 -35.68 -251.16 -524.40 39.07614377 282
69078 -62.67 -33.68 -254.16 -524.33 38.9851282286 283
35188 -65.67 -31.68 -254.16 -524.16 36.7793299603 284
3414 -62.67 -33.68 -254.16 -524.06 39.2048301512 285
48319 -51.67 -0.68 -240.16 -524.04 9.4982822238 286
39902 -54.67 -0.68 -239.16 -523.84 3.59860712205 287
