rotation transx transy transz piper LRMSD modelnum
52265 -31.87 -44.48 -43.70 -637.27 29.7922163087 100
29632 -11.87 -56.48 -33.70 -637.21 36.0832472926 101
14008 -12.87 -61.48 -29.70 -636.57 35.2598338254 102
36137 -33.87 -45.48 -43.70 -636.47 29.3595496853 103
44149 -24.87 -56.48 -68.70 -636.10 19.2840744425 104
10117 -13.87 -62.48 -33.70 -635.86 32.328741251 105
68087 -15.87 -51.48 -69.70 -635.64 25.2812268279 106
58789 -12.87 -60.48 -32.70 -635.39 34.3198736805 107
24877 -12.87 -56.48 -33.70 -635.27 35.6896385595 108
29693 -32.87 -55.48 -30.70 -635.01 33.9777524038 109
22887 -9.87 -45.48 -46.70 -634.75 32.161211008 110
61957 -12.87 -60.48 -32.70 -634.52 34.2221103154 111
10979 -14.87 -52.48 -69.70 -633.88 25.1326395332 112
24150 -19.87 -64.48 -65.70 -633.68 14.4488606874 113
42373 -13.87 -61.48 -32.70 -633.42 33.5809676369 114
46647 -15.87 -42.48 -47.70 -633.02 31.9229816069 115
55635 -17.87 -41.48 -51.70 -632.85 33.4676923146 116
43590 -19.87 -64.48 -66.70 -631.78 15.0679189436 117
9400 -13.87 -62.48 -32.70 -631.32 32.5730629649 118
66184 -24.87 -57.48 -67.70 -630.89 18.1882438245 119
16911 -23.87 -42.48 -35.70 -630.72 35.7373402557 120
46259 -12.87 -53.48 -69.70 -630.67 25.7411372064 121
68291 -13.87 -52.48 -69.70 -630.00 25.7855146228 122
34184 -14.87 -70.48 -44.70 -628.95 18.931542752 123
5718 -20.87 -64.48 -65.70 -628.82 13.6091469218 124
36232 -23.87 -57.48 -68.70 -628.73 18.6038070068 125
520 -24.87 -56.48 -69.70 -628.04 19.5184922985 126
60277 -23.87 -57.48 -68.70 -627.76 18.7181346558 127
58067 -14.87 -52.48 -69.70 -627.40 25.0887465247 128
52881 -26.87 -41.48 -48.70 -626.80 30.2218330063 129
6726 -19.87 -64.48 -66.70 -626.48 15.0635395888 130
53561 -31.87 -45.48 -43.70 -626.35 28.8946744909 131
4792 -13.87 -62.48 -31.70 -626.21 33.2087464251 132
9976 -12.87 -62.48 -33.70 -625.55 32.2819376441 133
