rotation transx transy transz piper LRMSD modelnum
57366 83.99 2.47 4.01 -699.70 16.8026397429 109
7302 84.99 -0.53 5.01 -699.57 21.5592992282 110
42011 82.99 -4.53 8.01 -699.55 27.1512983771 111
48789 92.99 15.47 4.01 -699.12 15.4696861542 112
28300 102.99 -0.53 17.01 -699.11 36.589499234 113
51143 105.99 2.47 27.01 -698.83 42.8685927035 114
34038 83.99 4.47 1.01 -698.55 15.3790298964 115
32935 91.99 -1.53 -5.99 -698.36 23.0841789587 116
67221 93.99 15.47 3.01 -697.39 15.4510513484 117
41927 107.99 3.47 27.01 -696.78 42.9774319867 118
50083 94.99 15.47 1.01 -696.72 14.1098169016 119
47871 104.99 13.47 17.01 -696.40 24.636354197 120
22414 99.99 -0.53 11.01 -696.37 25.7549224621 121
35991 87.99 14.47 3.01 -696.34 16.0597501953 122
42827 82.99 0.47 7.01 -695.81 19.1095253462 123
44181 92.99 15.47 1.01 -695.47 13.5764201942 124
49509 90.99 15.47 5.01 -694.43 16.9462780625 125
40293 91.99 15.47 4.01 -694.18 16.3488192535 126
43649 84.99 3.47 5.01 -694.10 16.2797754632 127
41705 84.99 4.47 4.01 -693.82 15.0120799522 128
27621 89.99 15.47 5.01 -693.62 17.3951828664 129
16145 84.99 5.47 4.01 -693.62 13.9378033417 130
3083 82.99 1.47 8.01 -692.97 18.3063095139 131
35339 84.99 3.47 4.01 -692.53 15.6912134257 132
17253 90.99 14.47 4.01 -692.40 16.4764985384 133
203 82.99 0.47 7.01 -692.39 18.9546386092 134
30676 102.99 1.47 15.01 -692.24 36.2325043268 135
24871 91.99 -2.53 -4.99 -692.18 23.1346535388 136
67159 91.99 -2.53 -5.99 -692.10 25.1207475008 137
64967 105.99 3.47 27.01 -691.37 42.3785812716 138
56853 92.99 15.47 4.01 -690.88 15.9570266688 139
21342 94.99 4.47 17.01 -690.32 29.5725953178 140
43913 88.99 15.47 3.01 -690.19 16.4878045601 141
34119 90.99 14.47 1.01 -690.14 14.0773605006 142
33237 92.99 14.47 0.01 -690.10 13.2744525171 143
19156 101.99 1.47 16.01 -689.56 36.4434043886 144
5487 104.99 8.47 24.01 -689.39 33.295251936 145
54907 94.99 15.47 3.01 -689.31 15.0884403766 146
39707 82.99 -4.53 7.01 -688.98 27.3090979786 147
40775 104.99 2.47 26.01 -688.91 42.0596338796 148
68319 103.99 13.47 18.01 -688.76 24.6486530471 149
31499 82.99 -3.53 8.01 -688.33 26.5583676048 150
24065 84.99 5.47 5.01 -688.32 15.0702808967 151
45607 91.99 -2.53 -4.99 -688.00 23.6139782654 152
39654 83.99 3.47 1.01 -688.00 16.334739373 153
5063 105.99 2.47 27.01 -687.97 42.8318509624 154
66211 93.99 15.47 2.01 -687.80 14.0180808307 155
25830 83.99 3.47 1.01 -687.30 16.1229846527 156
57429 92.99 14.47 1.01 -686.57 13.813377047 157
20915 100.99 4.47 26.01 -686.50 36.6092916519 158
34965 91.99 15.47 4.01 -686.43 15.1840986489 159
13219 94.99 15.47 2.01 -686.11 14.6649189659 160
30731 82.99 1.47 7.01 -685.75 18.129839522 161
34389 91.99 14.47 2.01 -685.60 14.5930428371 162
33813 91.99 15.47 5.01 -685.54 16.7402499179 163
45683 83.99 -4.53 6.01 -685.42 27.0751779145 164
981 92.99 14.47 0.01 -685.02 12.9819800424 165
14679 88.99 14.47 3.01 -684.73 15.8733454967 166
2070 83.99 3.47 2.01 -683.83 16.0974552507 167
38689 89.99 -3.53 6.01 -683.11 29.4944822595 168
22427 83.99 -4.53 7.01 -682.65 26.5016602474 169
30295 91.99 -2.53 -5.99 -682.35 24.6770999346 170
16907 82.99 1.47 8.01 -681.61 18.1279222844 171
41175 89.99 14.47 2.01 -681.54 15.361028116 172
11007 103.99 13.47 18.01 -681.51 24.7497483718 173
23273 84.99 5.47 5.01 -681.46 15.1299627489 174
17622 83.99 3.47 2.01 -681.29 16.6508606625 175
41099 83.99 1.47 6.01 -681.03 17.6909427146 176
31768 94.99 2.47 23.01 -680.75 34.1269290485 177
26469 89.99 15.47 3.01 -680.68 15.6438486867 178
36845 105.99 2.47 26.01 -680.59 42.4227963154 179
61811 83.99 -4.53 6.01 -680.40 27.0348312099 180
51929 84.99 6.47 5.01 -680.16 14.5541967956 181
36311 105.99 2.47 27.01 -679.86 42.6193739991 182
44531 82.99 -4.53 7.01 -679.81 28.0797643183 183
48150 83.99 2.47 3.01 -679.76 17.1381089315 184
25117 103.99 0.47 17.01 -679.65 28.2641496248 185
53671 91.99 -1.53 -5.99 -679.39 23.5441461382 186
13787 83.99 0.47 5.01 -679.33 20.299955467 187
10134 83.99 2.47 4.01 -678.78 17.002678804 188
53873 84.99 8.47 8.01 -678.66 17.6492075014 189
32219 83.99 0.47 6.01 -678.56 20.9168454672 190
46053 90.99 15.47 4.01 -678.51 16.6486954535 191
279 89.99 14.47 2.01 -678.45 14.7645068458 192
25734 84.99 -0.53 5.01 -678.36 21.1747982423 193
16883 83.99 -4.53 6.01 -678.35 27.3772280976 194
53140 101.99 1.47 15.01 -678.12 36.0400119972 195
44009 84.99 5.47 5.01 -677.94 15.4831065988 196
56020 101.99 1.47 16.01 -677.24 36.4863911795 197
16807 91.99 -2.53 -4.99 -677.04 23.4785099843 198
8415 104.99 13.47 18.01 -676.08 25.1435178638 199
6615 88.99 14.47 4.01 -676.01 16.4289311331 200
11223 88.99 14.47 4.01 -675.69 16.7839169729 201
11537 85.99 6.47 5.01 -675.27 14.2307331852 202
330 99.99 6.47 25.01 -674.90 38.9213626633 203
53195 82.99 0.47 7.01 -674.65 19.0087596861 204
60309 94.99 15.47 2.01 -674.63 14.5824272506 205
30807 89.99 14.47 2.01 -674.57 14.6833021259 206
67495 91.99 -2.53 -4.99 -673.96 22.845885253 207
38555 83.99 -4.53 7.01 -673.95 26.455758289 208
52573 105.99 8.47 24.01 -673.95 34.0493081673 209
29718 83.99 2.47 3.01 -673.91 16.8318534856 210
15709 104.99 8.47 24.01 -673.66 33.5977427061 211
21299 82.99 2.47 9.01 -672.62 17.7294274315 212
64961 82.99 4.47 10.01 -672.19 17.8369875275 213
47862 83.99 3.47 2.01 -672.09 16.4154664148 214
61162 85.99 -2.53 -2.99 -671.64 21.8146970749 215
50062 99.99 -0.53 11.01 -671.34 25.9241304041 216
3448 110.99 3.47 11.01 -671.32 28.176648095 217
27881 84.99 5.47 5.01 -671.25 15.3144104312 218
33011 83.99 -4.53 6.01 -671.11 27.3384854588 219
35 82.99 -4.53 8.01 -670.60 27.4208253621 220
62887 90.99 -2.53 -4.99 -670.50 24.093268457 221
7591 91.99 -0.53 -6.99 -669.60 23.3399218089 222
22435 93.99 14.47 2.01 -669.50 13.1290414429 223
9695 100.99 3.47 26.01 -669.31 37.2576379642 224
46935 89.99 14.47 1.01 -669.27 14.8992471888 225
37403 82.99 -3.53 7.01 -668.95 25.3545489754 226
5147 82.99 -3.53 7.01 -668.87 25.8495225883 227
49625 84.99 5.47 4.01 -668.60 14.2399701496 228
16331 82.99 0.47 7.01 -667.69 19.256091194 229
22869 90.99 15.47 2.01 -667.56 14.9252166227 230
64649 87.99 14.47 4.01 -667.06 16.4685650444 231
55775 99.99 4.47 25.01 -666.93 36.0065819048 232
4055 108.99 3.47 26.01 -666.83 42.7714945226 233
21141 91.99 16.47 4.01 -666.32 15.347889938 234
3807 104.99 13.47 18.01 -666.01 25.1241063002 235
20236 102.99 -0.53 17.01 -665.39 36.838353129 236
2634 101.99 4.47 26.01 -665.33 40.7097585227 237
29975 107.99 5.47 29.01 -665.15 43.6443637303 238
67317 90.99 10.47 19.01 -665.13 29.6288842976 239
60783 104.99 8.47 24.01 -664.92 33.6318374629 240
65164 102.99 -0.53 18.01 -664.87 37.0522593303 241
39498 101.99 4.47 26.01 -664.81 40.6304786296 242
34666 85.99 -1.53 -2.99 -664.61 20.8583822647 243
3851 81.99 -3.53 8.01 -664.60 26.6347964586 244
28187 82.99 -3.53 8.01 -664.45 25.8831294241 245
57100 102.99 -0.53 17.01 -663.87 36.8419957092 246
48401 82.99 4.47 10.01 -663.81 17.4620466397 247
32795 83.99 -4.53 7.01 -663.73 26.5134621868 248
15065 84.99 6.47 5.01 -663.72 14.942648089 249
21231 104.99 13.47 17.01 -663.58 24.6266502325 250
14707 99.99 0.47 12.01 -663.26 26.0820218646 251
7413 90.99 10.47 19.01 -662.96 29.7209078802 252
599 107.99 2.47 27.01 -662.88 43.2732717963 253
26123 82.99 2.47 8.01 -662.51 17.5496838019 254
69659 82.99 -4.53 8.01 -662.06 26.7763066365 255
1791 104.99 13.47 17.01 -661.98 24.6699905628 256
33875 94.99 4.47 18.01 -661.88 29.2207792863 257
45853 102.99 0.47 17.01 -661.60 27.7003509247 258
27665 85.99 7.47 6.01 -661.34 15.1422380267 259
15443 94.99 4.47 18.01 -661.29 29.0410315732 260
36693 89.99 15.47 2.01 -660.99 15.207070064 261
42351 105.99 8.47 25.01 -660.88 34.4512905306 262
45783 90.99 14.47 3.01 -660.86 15.996589339 263
48714 101.99 4.47 26.01 -660.60 40.8455930321 264
37477 90.99 -3.53 6.01 -660.57 29.8699044935 265
26699 82.99 -0.53 7.01 -660.57 19.8588341735 266
26023 91.99 -2.53 -3.99 -660.41 23.5362213879 267
58095 103.99 13.47 18.01 -660.38 24.7893399217 268
6643 99.99 0.47 12.01 -660.24 26.5630341429 269
67960 110.99 4.47 11.01 -659.93 27.9789285808 270
16458 100.99 5.47 25.01 -659.85 39.5911615542 271
64529 85.99 7.47 6.01 -659.76 14.5928941082 272
7767 90.99 14.47 1.01 -659.69 14.3618059572 273
41044 102.99 0.47 15.01 -659.62 36.3648989001 274
2799 103.99 14.47 17.01 -659.41 24.3283163308 275
49931 82.99 -3.53 8.01 -659.40 26.654731498 276
62037 92.99 14.47 -0.99 -659.22 13.3363541074 277
5260 102.99 -0.53 18.01 -658.86 37.2511959794 278
38668 102.99 -0.53 17.01 -658.76 36.3498459524 279
36107 82.99 -3.53 8.01 -658.30 25.9901583107 280
18021 103.99 10.47 25.01 -658.19 40.6642352516 281
4841 84.99 4.47 5.01 -658.04 15.8764244972 282
1782 83.99 4.47 1.01 -657.92 15.3776576999 283
27095 107.99 3.47 27.01 -657.12 42.8388502619 284
58409 84.99 5.47 6.01 -657.08 16.4231999219 285
64493 107.99 3.47 27.01 -656.99 43.1425684384 286
55690 85.99 -1.53 -2.99 -656.95 20.6287639211 287
23495 107.99 2.47 27.01 -656.74 43.3752451696 288
33947 83.99 -0.53 5.01 -656.52 21.7368656899 289
68423 103.99 3.47 26.01 -656.41 41.6256828423 290
67813 110.99 4.47 5.01 -656.37 24.6814413038 291
59531 83.99 2.47 5.01 -656.36 16.9076407537 292
2790 83.99 3.47 1.01 -656.32 16.3094608738 293
27629 107.99 3.47 27.01 -656.07 43.1342821113 294
6493 105.99 8.47 24.01 -655.73 34.6874656018 295
28527 103.99 8.47 24.01 -655.70 32.8000786511 296
5849 84.99 7.47 4.01 -655.49 13.4300084646 297
48947 83.99 4.47 4.01 -655.44 14.6770708829 298
14703 104.99 8.47 25.01 -655.43 33.479835322 299
8406 83.99 3.47 2.01 -655.25 16.2822894171 300
62694 83.99 3.47 1.01 -655.20 15.6806843463 301
27785 87.99 14.47 4.01 -655.15 16.7010386271 302
20502 83.99 2.47 4.01 -655.07 17.2298526167 303
29969 82.99 3.47 10.01 -654.69 17.6991932231 304
18783 104.99 13.47 18.01 -654.67 25.1908070945 305
56539 100.99 0.47 12.01 -654.53 25.3903422944 306
2867 83.99 4.47 4.01 -654.48 14.4758232698 307
25110 83.99 3.47 3.01 -654.41 16.1559302515 308
11925 92.99 16.47 5.01 -654.36 16.4320631508 309
33019 94.99 14.47 2.01 -654.29 13.8130977023 310
23713 89.99 -4.53 6.01 -654.26 30.8622091998 311
56393 103.99 13.47 0.01 -654.25 19.676730554 312
30447 103.99 14.47 17.01 -654.19 24.4769539977 313
9889 90.99 -4.53 6.01 -654.18 30.4766203939 314
23795 82.99 -4.53 7.01 -654.03 28.0644626224 315
11711 107.99 4.47 28.01 -653.99 43.4341125753 316
24522 100.99 4.47 26.01 -653.96 40.562319213 317
52379 83.99 -0.53 6.01 -653.83 22.3100291806 318
41815 91.99 -2.53 -4.99 -653.77 24.9764735818 319
52695 88.99 15.47 5.01 -653.62 17.6856235841 320
46529 82.99 3.47 10.01 -653.55 17.6732795777 321
69137 84.99 6.47 6.01 -652.99 15.0605777901 322
17009 83.99 8.47 8.01 -652.96 18.2446714997 323
31559 102.99 2.47 26.01 -652.91 41.6260463983 324
1025 84.99 5.47 5.01 -652.79 15.056644758 325
9546 101.99 3.47 18.01 -652.67 36.1884632442 326
46998 83.99 2.47 4.01 -652.57 16.6028362066 327
27275 84.99 3.47 4.01 -652.54 15.9630557599 328
59299 93.99 14.47 1.01 -652.36 12.6392420688 329
26253 93.99 16.47 5.01 -652.34 16.5437279946 330
