rotation transx transy transz piper LRMSD modelnum
42490 -42.13 30.64 107.41 -398.63 9.84221349736 106
41686 -43.13 31.64 108.41 -398.45 10.6210858199 107
18766 -42.13 29.64 109.41 -398.41 10.3403224993 108
32492 -45.13 38.64 107.41 -398.37 13.6468094582 109
31030 -43.13 30.64 109.41 -398.24 11.7432608537 110
69214 -45.13 38.64 107.41 -398.05 13.5512671971 111
32326 -43.13 30.64 109.41 -398.02 11.625814459 112
17964 -44.13 34.64 108.41 -397.90 10.3830880277 113
12884 -42.13 28.64 106.41 -397.85 8.43280011944 114
29934 -43.13 27.64 96.41 -397.82 8.11652613061 115
54828 -44.13 34.64 108.41 -397.37 10.587885337 116
53204 -42.13 27.64 106.41 -397.11 8.26362985472 117
34054 -43.13 31.64 109.41 -397.09 11.5453943583 118
61702 -42.13 29.64 108.41 -397.02 10.5610252748 119
10558 -45.13 36.64 106.41 -396.95 11.943653476 120
26686 -45.13 38.64 108.41 -396.75 13.6102307276 121
4966 -42.13 27.64 105.41 -396.45 8.43270049711 122
8820 -45.13 32.64 104.41 -396.37 4.51650798118 123
1918 -43.13 30.64 110.41 -395.93 10.6620104354 124
53002 -42.13 30.64 107.41 -395.34 9.765994772 125
20230 -41.13 29.64 107.41 -394.93 10.030772289 126
58222 -45.13 38.64 107.41 -394.75 13.1996759903 127
48886 -42.13 30.64 108.41 -394.71 10.8995363618 128
684 -44.13 34.64 108.41 -394.53 10.6138066582 129
56576 -43.13 27.64 97.41 -394.27 7.40917004519 130
34688 -43.13 27.64 97.41 -394.07 7.36257983431 131
17400 -44.13 28.64 100.41 -393.52 10.7454026602 132
9406 -45.13 38.64 107.41 -393.35 13.1451212785 133
42646 -45.13 38.64 108.41 -393.12 13.7741094553 134
54332 -42.13 30.64 108.41 -393.08 9.83491301235 135
4212 -45.13 31.64 104.41 -393.06 3.84876953137 136
44412 -57.13 35.64 77.41 -392.90 31.7893671906 137
3790 -45.13 38.64 107.41 -392.85 13.180060104 138
49870 -45.13 38.64 108.41 -392.73 13.5474505305 139
1362 -41.13 27.64 100.41 -392.66 8.07824848463 140
35562 -44.13 34.64 108.41 -392.47 11.424038718 141
56203 -43.13 30.64 110.41 -392.46 10.7946663829 142
23398 -42.13 28.64 106.41 -392.30 8.48914385115 143
26708 -42.13 27.64 106.41 -392.01 8.5417170752 144
5950 -43.13 30.64 109.41 -392.00 10.3780657471 145
47422 -45.13 36.64 107.41 -391.97 12.0306769844 146
25846 -43.13 31.64 109.41 -391.95 11.6044949943 147
28558 -42.13 30.64 109.41 -391.94 10.1657140018 148
3548 -45.13 38.64 107.41 -391.67 13.9789709947 149
16004 -45.13 38.64 108.41 -391.64 13.8578207092 150
53628 -57.13 35.64 77.41 -391.57 31.8320110723 151
67572 -45.13 31.64 104.41 -391.17 3.84099146858 152
57070 -45.13 39.64 107.41 -391.16 14.099627771 153
46270 -43.13 29.64 109.41 -390.99 10.0935212079 154
25966 -43.13 29.64 109.41 -390.89 10.1601145636 155
50758 -43.13 30.64 109.41 -390.50 11.4608831076 156
27979 -44.13 38.64 108.41 -390.43 13.6880875112 157
9286 -43.13 30.64 109.41 -390.42 11.6857395185 158
66574 -42.13 29.64 109.41 -390.40 9.95472429332 159
56052 -45.13 32.64 104.41 -390.21 4.58044685029 160
57084 -57.13 34.64 76.41 -390.17 32.316859776 161
15622 -42.13 29.64 108.41 -389.96 10.8211924052 162
65542 -44.13 38.64 108.41 -389.93 13.8800579776 163
8622 -43.13 26.64 96.41 -389.89 8.53992010464 164
57485 -56.13 49.64 93.41 -389.78 26.6557042695 165
42502 -44.13 38.64 108.41 -389.69 13.8532769918 166
63110 -45.13 31.64 104.41 -389.55 3.88708992673 167
31462 -42.13 30.64 108.41 -389.28 10.4265114311 168
51046 -42.13 27.64 105.41 -389.03 8.33840040013 169
32614 -42.13 28.64 105.41 -388.87 8.51973557908 170
48065 -44.13 34.64 108.41 -388.83 10.6700937742 171
63918 -43.13 26.64 96.41 -388.80 8.42270787823 172
35130 -44.13 34.64 108.41 -388.80 10.7543929818 173
16318 -42.13 30.64 109.41 -388.74 10.5025814293 174
22734 -43.13 27.64 97.41 -388.60 7.75077558638 175
