2fmk_2488	7.450434396389686
2fmk_1115	6.619528779289835
2fmk_1211	5.414397947246584
2fmk_4760	5.504014948614931
2fmk_2611	6.881876574557997
2fmk_833	5.09279364021355
2fmk_4067	4.893829321417274
2fmk_1497	7.136015313687559
2fmk_4258	7.904081249812269
2fmk_855	5.5464389221067245
2fmk_184	5.046319831623411
2fmk_167	5.761418346487422
2fmk_3355	5.783626690136769
2fmk_2004	7.853200051822657
2fmk_3869	5.0931648101690215
2fmk_4658	4.865451312820188
2fmk_4092	3.7367254433357453
2fmk_1678	4.6333921237666
2fmk_2290	5.594351464350325
2fmk_137	6.087043817544972
2fmk_3967	6.011079229667473
2fmk_985	7.121851070507594
2fmk_4515	5.318612255170801
2fmk_1421	5.415921908668453
2fmk_2268	6.949331283067508
2fmk_1112	5.206033592952972
2fmk_4655	2.711636653597181
2fmk_1217	6.76900406397506
2fmk_1332	3.8548977525777115
2fmk_2291	7.717636092932196
2fmk_1399	7.780610939255037
2fmk_4312	6.3264333863399385
2fmk_4695	4.739805959924739
2fmk_3583	5.54167466817308
2fmk_1585	6.971428594310763
2fmk_4523	7.9188609262610585
2fmk_743	5.760749992892343
2fmk_507	5.152961904189547
2fmk_210	8.150376855690467
2fmk_4712	1.4587967393944612
2fmk_2878	5.899411560982667
2fmk_1823	3.299371569988866
2fmk_2273	7.023216960279989
2fmk_2504	4.187374039099108
2fmk_2359	6.894791205066294
2fmk_2332	5.057977162660527
2fmk_370	7.077237665935656
2fmk_4752	6.039370470201464
2fmk_2513	6.302140072097029
2fmk_1469	6.152312574502134
2fmk_3062	5.388655478339814
2fmk_4742	8.34373486120086
2fmk_2470	3.517446559609554
2fmk_1655	3.4083759531730746
2fmk_1746	4.249451944187923
2fmk_4368	3.3431019882016915
2fmk_4940	3.9725421268719914
2fmk_3783	6.504783060942371
2fmk_239	6.362854381405204
2fmk_2449	4.943100447205698
2fmk_3295	6.604478772313478
2fmk_4236	5.843322154695682
2fmk_45	6.642061752512044
2fmk_2158	8.245343567099011
2fmk_3135	8.939105359378898
2fmk_1961	7.301325987636418
2fmk_2681	5.641419216374208
2fmk_4156	5.939867004566384
2fmk_2935	6.437399428594027
2fmk_4298	5.036025748222941
2fmk_2733	7.6104079446264485
2fmk_4577	6.084749188306073
2fmk_2521	8.43737364989063
2fmk_576	4.875336671258664
2fmk_679	7.132974958658746
2fmk_3748	5.631518257928472
2fmk_2736	4.730948619662943
2fmk_2303	7.121851070507594
2fmk_2217	5.16312490440982
2fmk_2126	7.433861862118866
2fmk_455	5.436001819538704
2fmk_111	4.436069907934023
2fmk_4549	5.198123627616836
2fmk_2500	9.148907258908494
2fmk_3308	4.704199365433793
2fmk_402	3.968023459235471
2fmk_4412	2.93870799342669
2fmk_2069	9.37491750389971
2fmk_1929	7.279897248001903
2fmk_4364	6.326722334526947
2fmk_946	5.407431479989496
2fmk_2592	4.6494926625257715
2fmk_1545	7.015929145565816
2fmk_4680	6.338370515375115
2fmk_4130	10.0852652414648
2fmk_4555	6.591463155273766
2fmk_2319	6.536430951209624
2fmk_2912	5.982560612916826
2fmk_4767	6.2263474614713505
2fmk_4781	4.950539585386328
