5utmC1.pdb1	5utmA1.pdb1	1402.2
5utmD1.pdb1	5utmA1.pdb1	543.35
4utbL1.pdb2	4utbH1.pdb2	1932.65
4utbL1.pdb2	4utbA1.pdb2	53.55
4utbH1.pdb2	4utbA1.pdb2	528.1
3uthA1.pdb1	3uthD1.pdb1	904.1
3uthA1.pdb1	3uthB1.pdb1	47.25
3uthA1.pdb1	3uthC1.pdb1	1139.95
3uthD1.pdb1	3uthB1.pdb1	1159.1
3uthD1.pdb1	3uthC1.pdb1	39.25
3uthB1.pdb1	3uthC1.pdb1	904.6
5utsB1.pdb4	5utsA1.pdb4	2922.15
3utmA1.pdb1	3utmB1.pdb1	2056.5
3utmA1.pdb1	3utmC1.pdb1	650.8
3utmB1.pdb1	3utmC1.pdb1	787.6
1ut7B1.pdb1	1ut7A1.pdb1	773.3
4utjA1.pdb1	4utjA2.pdb1	1383.8
3ut8B1.pdb1	3ut8A1.pdb1	907.25
5utlC1.pdb1	5utlD1.pdb1	1974.2
5utlC1.pdb1	5utlA1.pdb1	1382.8
5utlC1.pdb1	5utlB1.pdb1	551.35
5utlD1.pdb1	5utlA1.pdb1	540.7
5utlD1.pdb1	5utlB1.pdb1	1396.75
5utlA1.pdb1	5utlB1.pdb1	1983.25
4ut9C1.pdb3	4ut9K1.pdb3	391.65
4ut9C1.pdb3	4ut9O1.pdb3	386.8
4ut9K1.pdb3	4ut9O1.pdb3	968.45
